Região - Sigla;Estado - Sigla;Município;Revenda;CNPJ da Revenda;Produto;Data da Coleta;Valor de Venda;Valor de Compra;Unidade de Medida;Bandeira
SE;SP;PIRACICABA;MARIA MARGARETE SPAZZIANI COLLIASO PIRACICABA - ME;4,6562E+12;GLP;21/11/2019;70;55.8;R$ / 13 kg;BRANCA
SE;SP;PIRACICABA;PAPA LEGUAS - COMERCIO DE GAS LTDA;1,0561E+13;GLP;21/11/2019;70;53.3;R$ / 13 kg;BRANCA
SE;SP;PIRACICABA;PIRA MEGA GAS - COMERCIO DE GAS E AGUA LTDA - ME;1,12691E+13;GLP;21/11/2019;65;55;R$ / 13 kg;BRANCA
SE;SP;PIRACICABA;PORTELA¿S COM. E DIST. DE GÁS LTDA - EPP;4,04059E+12;GLP;21/11/2019;70;52.8;R$ / 13 kg;BRANCA
SE;SP;PIRACICABA;RENATA DO NASCIMENTO ESTEVES MOREIRA  - ME;1,06994E+13;GLP;21/11/2019;66.5;50.5;R$ / 13 kg;BRANCA
SE;SP;PIRACICABA;REVENDEDORA DE GAS PIRACICABANA LTDA;4,56749E+13;GLP;21/11/2019;65;51;R$ / 13 kg;BRANCA
SE;SP;PIRACICABA;ROBERTA BELCHIOR PIACENTINI;1,20933E+13;GLP;21/11/2019;72;54;R$ / 13 kg;BRANCA
SE;SP;PIRACICABA;ROJAGAS COM. GAS LTDA EPP;6,81735E+13;GLP;21/11/2019;65;49;R$ / 13 kg;BRANCA
SE;SP;PIRACICABA;SIGUEO OTSUBO PIRACICABA - ME.;1,9097E+12;GLP;21/11/2019;70;58.8;R$ / 13 kg;BRANCA
SE;SP;PIRACICABA;SOUZA E CIA - COMÉRCIO DE GAS LTDA - ME;7,2263E+12;GLP;21/11/2019;70;55;R$ / 13 kg;BRANCA
SE;SP;PIRACICABA;FERRARI GAS LTDA;7,86732E+12;GLP;25/11/2019;72;52;R$ / 13 kg;BRANCA
SE;SP;PIRACICABA;GHIRALDELI DISTRIBUIDORA DE GÁS LTDA;5,43981E+13;GLP;25/11/2019;61;50;R$ / 13 kg;BRANCA
SE;SP;PIRACICABA;GÁS FORTE COMÉRCIO DE G.L.P. LTDA - ME;7,36835E+12;GLP;25/11/2019;65;55;R$ / 13 kg;BRANCA
SE;SP;PIRACICABA;IVAN BARRIOS DE TOLEDO - ME.;5,46581E+13;GLP;25/11/2019;60;48;R$ / 13 kg;BRANCA
SE;SP;PIRACICABA;LUIZ JOSE PINHEIRO PIRACICABA - ME.;3,29169E+12;GLP;25/11/2019;65;55;R$ / 13 kg;BRANCA
SE;SP;PIRACICABA;M. F. DE SOUSA GAS LTDA - ME.;6,2089E+12;GLP;25/11/2019;70;53.3;R$ / 13 kg;BRANCA
SE;SP;PIRACICABA;MARIA MARGARETE SPAZZIANI COLLIASO PIRACICABA - ME;4,6562E+12;GLP;25/11/2019;70;55.8;R$ / 13 kg;BRANCA
SE;SP;PIRACICABA;PAPA LEGUAS - COMERCIO DE GAS LTDA;1,0561E+13;GLP;25/11/2019;70;53.3;R$ / 13 kg;BRANCA
SE;SP;PIRACICABA;PIRA MEGA GAS - COMERCIO DE GAS E AGUA LTDA - ME;1,12691E+13;GLP;25/11/2019;65;55;R$ / 13 kg;BRANCA
SE;SP;PIRACICABA;PORTELA¿S COM. E DIST. DE GÁS LTDA - EPP;4,04059E+12;GLP;25/11/2019;70;52.8;R$ / 13 kg;BRANCA
SE;SP;PIRACICABA;RENATA DO NASCIMENTO ESTEVES MOREIRA  - ME;1,06994E+13;GLP;25/11/2019;65;50.5;R$ / 13 kg;BRANCA
SE;SP;PIRACICABA;REVENDEDORA DE GAS PIRACICABANA LTDA;4,56749E+13;GLP;25/11/2019;65;51;R$ / 13 kg;BRANCA
SE;SP;PIRACICABA;ROBERTA BELCHIOR PIACENTINI;1,20933E+13;GLP;25/11/2019;72;54;R$ / 13 kg;BRANCA
SE;SP;PIRACICABA;ROJAGAS COM. GAS LTDA EPP;6,81735E+13;GLP;25/11/2019;65;49;R$ / 13 kg;BRANCA
SE;SP;PIRACICABA;SIGUEO OTSUBO PIRACICABA - ME.;1,9097E+12;GLP;25/11/2019;70;58.8;R$ / 13 kg;BRANCA
SE;SP;PIRACICABA;SOUZA E CIA - COMÉRCIO DE GAS LTDA - ME;7,2263E+12;GLP;25/11/2019;70;55;R$ / 13 kg;BRANCA
SE;SP;PIRASSUNUNGA;J C DE OLIVEIRA PEREIRA & CIO LTDA EPP;2,70271E+13;GLP;04/11/2019;65;45;R$ / 13 kg;BRANCA
SE;SP;PIRASSUNUNGA;PIRASSUNUNGA COMERCIO DE AGUA E GAS LTDA - ME;1,91043E+13;GLP;04/11/2019;62.9;;R$ / 13 kg;BRANCA
SE;SP;PIRASSUNUNGA;J C DE OLIVEIRA PEREIRA & CIO LTDA EPP;2,70271E+13;GLP;11/11/2019;65;45;R$ / 13 kg;BRANCA
SE;SP;PIRASSUNUNGA;VALDEMIR NIVALDO BALDUINO;7,46908E+13;GLP;12/11/2019;65;;R$ / 13 kg;BRANCA
SE;SP;PIRASSUNUNGA;J C DE OLIVEIRA PEREIRA & CIO LTDA EPP;2,70271E+13;GLP;21/11/2019;65;45;R$ / 13 kg;BRANCA
SE;SP;PIRASSUNUNGA;VALDEMIR NIVALDO BALDUINO;7,46908E+13;GLP;21/11/2019;65;;R$ / 13 kg;BRANCA
SE;SP;PIRASSUNUNGA;SIDNEI PIRES & CIA LTDA - ME;5,29298E+13;GLP;25/11/2019;65;;R$ / 13 kg;BRANCA
SE;SP;PIRASSUNUNGA;J C DE OLIVEIRA PEREIRA & CIO LTDA EPP;2,70271E+13;GLP;27/11/2019;65;45;R$ / 13 kg;BRANCA
SE;SP;POA;BARROS ITAQUA COMERCIO DE GÁS EIRELI - ME;2,45042E+13;GLP;06/11/2019;59.99;;R$ / 13 kg;BRANCA
SE;SP;POA;COM. GAS HIGASHI LTDA.;5,2809E+13;GLP;06/11/2019;59.99;48.5;R$ / 13 kg;BRANCA
SE;SP;POA;DEBORA REGINA ALVES LEITE ME;1,03943E+13;GLP;06/11/2019;55;45.02;R$ / 13 kg;BRANCA
SE;SP;POA;EDSON MACEDO GODOI GAS - ME;5,26358E+12;GLP;06/11/2019;62;;R$ / 13 kg;BRANCA
SE;SP;POA;EUREKA GÁS E ÁGUA -ME;2,01927E+13;GLP;06/11/2019;60;;R$ / 13 kg;BRANCA
SE;SP;POA;JUA COMERCIO DE GAS LTDA - ME;1,88301E+13;GLP;06/11/2019;65;47;R$ / 13 kg;BRANCA
SE;SP;POA;POPGÁS COMÉRCIO DE GÁS LTDA. - ME.;3,76379E+12;GLP;06/11/2019;65;;R$ / 13 kg;BRANCA
SE;SP;POA;SANDRA GISLENE DA SILVA GÁS ME;1,04791E+13;GLP;06/11/2019;60;52;R$ / 13 kg;BRANCA
SE;SP;POA;BARROS ITAQUA COMERCIO DE GÁS EIRELI - ME;2,45042E+13;GLP;13/11/2019;59.99;;R$ / 13 kg;BRANCA
SE;SP;POA;COM. GAS HIGASHI LTDA.;5,2809E+13;GLP;13/11/2019;59.99;48.5;R$ / 13 kg;BRANCA
SE;SP;POA;DEBORA REGINA ALVES LEITE ME;1,03943E+13;GLP;13/11/2019;55;45.02;R$ / 13 kg;BRANCA
SE;SP;POA;EDSON MACEDO GODOI GAS - ME;5,26358E+12;GLP;13/11/2019;65;;R$ / 13 kg;BRANCA
SE;SP;POA;EUREKA GÁS E ÁGUA -ME;2,01927E+13;GLP;13/11/2019;60;;R$ / 13 kg;BRANCA
SE;SP;POA;JUA COMERCIO DE GAS LTDA - ME;1,88301E+13;GLP;13/11/2019;65;47;R$ / 13 kg;BRANCA
SE;SP;POA;POPGÁS COMÉRCIO DE GÁS LTDA. - ME.;3,76379E+12;GLP;13/11/2019;65;;R$ / 13 kg;BRANCA
SE;SP;POA;SANDRA GISLENE DA SILVA GÁS ME;1,04791E+13;GLP;13/11/2019;60;52;R$ / 13 kg;BRANCA
SE;SP;POA;BARROS ITAQUA COMERCIO DE GÁS EIRELI - ME;2,45042E+13;GLP;19/11/2019;59.99;;R$ / 13 kg;BRANCA
SE;SP;POA;COM. GAS HIGASHI LTDA.;5,2809E+13;GLP;19/11/2019;59.99;48.5;R$ / 13 kg;BRANCA
SE;SP;POA;DEBORA REGINA ALVES LEITE ME;1,03943E+13;GLP;19/11/2019;55;451.699;R$ / 13 kg;BRANCA
SE;SP;POA;EUREKA GÁS E ÁGUA -ME;2,01927E+13;GLP;19/11/2019;60;;R$ / 13 kg;BRANCA
SE;SP;POA;JUA COMERCIO DE GAS LTDA - ME;1,88301E+13;GLP;19/11/2019;65;47;R$ / 13 kg;BRANCA
SE;SP;POA;M A MORENO VARGAS GAS ME.;1,34141E+13;GLP;19/11/2019;64;;R$ / 13 kg;BRANCA
SE;SP;POA;ROBSON GOMES CARVALHO DE ALENCAR EIRELI ME;2,73892E+13;GLP;19/11/2019;61.9;;R$ / 13 kg;BRANCA
SE;SP;POA;SANDRA GISLENE DA SILVA GÁS ME;1,04791E+13;GLP;19/11/2019;60;52;R$ / 13 kg;BRANCA
SE;SP;POA;BARROS ITAQUA COMERCIO DE GÁS EIRELI - ME;2,45042E+13;GLP;26/11/2019;59.99;;R$ / 13 kg;BRANCA
SE;SP;POA;COM. GAS HIGASHI LTDA.;5,2809E+13;GLP;26/11/2019;59.99;48.5;R$ / 13 kg;BRANCA
SE;SP;POA;DEBORA REGINA ALVES LEITE ME;1,03943E+13;GLP;26/11/2019;55;451.699;R$ / 13 kg;BRANCA
SE;SP;POA;EUREKA GÁS E ÁGUA -ME;2,01927E+13;GLP;26/11/2019;60;;R$ / 13 kg;BRANCA
SE;SP;POA;JUA COMERCIO DE GAS LTDA - ME;1,88301E+13;GLP;26/11/2019;65;47;R$ / 13 kg;BRANCA
SE;SP;POA;M A MORENO VARGAS GAS ME.;1,34141E+13;GLP;26/11/2019;64;;R$ / 13 kg;BRANCA
SE;SP;POA;ROBSON GOMES CARVALHO DE ALENCAR EIRELI ME;2,73892E+13;GLP;26/11/2019;61.9;;R$ / 13 kg;BRANCA
SE;SP;POA;SANDRA GISLENE DA SILVA GÁS ME;1,04791E+13;GLP;26/11/2019;60;52;R$ / 13 kg;BRANCA
SE;SP;PORTO FERREIRA;RODRIGUES & MAGNANI LTDA. ME;5,75687E+13;GLP;04/11/2019;63;;R$ / 13 kg;BRANCA
SE;SP;PORTO FERREIRA;VALTER LUIZ SALLA PORTO FERREIRA ME;6,81429E+13;GLP;04/11/2019;62;49;R$ / 13 kg;BRANCA
SE;SP;PORTO FERREIRA;RODRIGUES & MAGNANI LTDA. ME;5,75687E+13;GLP;11/11/2019;65;;R$ / 13 kg;BRANCA
SE;SP;PORTO FERREIRA;VALTER LUIZ SALLA PORTO FERREIRA ME;6,81429E+13;GLP;11/11/2019;62;49;R$ / 13 kg;BRANCA
SE;SP;PORTO FERREIRA;RODRIGUES & MAGNANI LTDA. ME;5,75687E+13;GLP;21/11/2019;63;;R$ / 13 kg;BRANCA
SE;SP;PORTO FERREIRA;VALTER LUIZ SALLA PORTO FERREIRA ME;6,81429E+13;GLP;21/11/2019;62;49;R$ / 13 kg;BRANCA
SE;SP;PORTO FERREIRA;LUIS PAULO SIMIONATO - ME.;6,13439E+12;GLP;26/11/2019;65;54.03;R$ / 13 kg;BRANCA
SE;SP;PORTO FERREIRA;SOUZA & SANTOS COMERCIO DE GAS LTDA - ME;3,63212E+12;GLP;26/11/2019;60;;R$ / 13 kg;BRANCA
SE;SP;PRAIA GRANDE;AGILE GAS EXPRESS LTDA.;5,43993E+12;GLP;07/11/2019;76;58.08;R$ / 13 kg;BRANCA
SE;SP;PRAIA GRANDE;ALIPIO MARTINS BRAZ;5,4459E+12;GLP;07/11/2019;74;53.7;R$ / 13 kg;BRANCA
SE;SP;PRAIA GRANDE;ANTONIO FLORENTINO PRAIA GRANDE;1,7602E+12;GLP;07/11/2019;70;;R$ / 13 kg;BRANCA
SE;SP;PRAIA GRANDE;AUTO POSTO MAR BALTICO LTDA;6,02261E+13;GLP;07/11/2019;84.99;;R$ / 13 kg;BRANCA
SE;SP;PRAIA GRANDE;AUTO POSTO NOVOS TEMPOS LTDA;6,194E+13;GLP;07/11/2019;70;;R$ / 13 kg;RAIZEN
SE;SP;PRAIA GRANDE;C.R. BRAZ COMERCIO VAREJISTA DE GLP LTDA - ME;7,67244E+12;GLP;07/11/2019;74;53.68;R$ / 13 kg;BRANCA
SE;SP;PRAIA GRANDE;ELZA ROQUE GOMES AVELINO & CIA LTDA.;7,18334E+13;GLP;07/11/2019;76;;R$ / 13 kg;BRANCA
SE;SP;PRAIA GRANDE;GÁS TIMOTEO E MACEDO LTDA ME;1,32128E+13;GLP;07/11/2019;75;;R$ / 13 kg;BRANCA
SE;SP;PRAIA GRANDE;AGILE GAS EXPRESS LTDA.;5,43993E+12;GLP;14/11/2019;76;58.08;R$ / 13 kg;BRANCA
SE;SP;PRAIA GRANDE;ALIPIO MARTINS BRAZ;5,4459E+12;GLP;14/11/2019;74;53.7;R$ / 13 kg;BRANCA
SE;SP;PRAIA GRANDE;ANTONIO FLORENTINO PRAIA GRANDE;1,7602E+12;GLP;14/11/2019;70;;R$ / 13 kg;BRANCA
SE;SP;PRAIA GRANDE;AUTO POSTO MAR BALTICO LTDA;6,02261E+13;GLP;14/11/2019;84.99;;R$ / 13 kg;BRANCA
SE;SP;PRAIA GRANDE;AUTO POSTO NOVOS TEMPOS LTDA;6,194E+13;GLP;14/11/2019;70;;R$ / 13 kg;RAIZEN
SE;SP;PRAIA GRANDE;C.R. BRAZ COMERCIO VAREJISTA DE GLP LTDA - ME;7,67244E+12;GLP;14/11/2019;74;53.68;R$ / 13 kg;BRANCA
SE;SP;PRAIA GRANDE;ELZA ROQUE GOMES AVELINO & CIA LTDA.;7,18334E+13;GLP;14/11/2019;76;;R$ / 13 kg;BRANCA
SE;SP;PRAIA GRANDE;GÁS TIMOTEO E MACEDO LTDA ME;1,32128E+13;GLP;14/11/2019;75;;R$ / 13 kg;BRANCA
SE;SP;PRAIA GRANDE;AGILE GAS EXPRESS LTDA.;5,43993E+12;GLP;21/11/2019;76;60.12;R$ / 13 kg;BRANCA
SE;SP;PRAIA GRANDE;DISTRIBUIDORA DE GAS RENASCER LTDA - ME;1,18998E+13;GLP;21/11/2019;69;;R$ / 13 kg;BRANCA
SE;SP;PRAIA GRANDE;FLORIGÁS - FLORIANA II COMÉRCIO DE GÁS LTDA ME;3,77098E+12;GLP;21/11/2019;70;;R$ / 13 kg;BRANCA
SE;SP;PRAIA GRANDE;QUALI GAS LTDA - ME;1,70509E+13;GLP;21/11/2019;64.99;53.66;R$ / 13 kg;BRANCA
SE;SP;PRAIA GRANDE;R. RESENDE LINHARES - ME;1,15112E+13;GLP;21/11/2019;70;;R$ / 13 kg;BRANCA
SE;SP;PRAIA GRANDE;VALERIA SOARES SANTOS GAS - ME;7,86608E+12;GLP;21/11/2019;62;52.18;R$ / 13 kg;BRANCA
SE;SP;PRAIA GRANDE;WS SOUZA GAS (GLP)ME;2,2583E+13;GLP;21/11/2019;70;;R$ / 13 kg;BRANCA
SE;SP;PRAIA GRANDE;AUTO POSTO NOVOS TEMPOS LTDA;6,194E+13;GLP;22/11/2019;70;;R$ / 13 kg;RAIZEN
SE;SP;PRAIA GRANDE;AGILE GAS EXPRESS LTDA.;5,43993E+12;GLP;27/11/2019;76;60.12;R$ / 13 kg;BRANCA
SE;SP;PRAIA GRANDE;DISTRIBUIDORA DE GAS RENASCER LTDA - ME;1,18998E+13;GLP;27/11/2019;69;;R$ / 13 kg;BRANCA
SE;SP;PRAIA GRANDE;FLORIGÁS - FLORIANA II COMÉRCIO DE GÁS LTDA ME;3,77098E+12;GLP;27/11/2019;70;;R$ / 13 kg;BRANCA
SE;SP;PRAIA GRANDE;QUALI GAS LTDA - ME;1,70509E+13;GLP;27/11/2019;64.99;53.66;R$ / 13 kg;BRANCA
SE;SP;PRAIA GRANDE;R. RESENDE LINHARES - ME;1,15112E+13;GLP;27/11/2019;70;;R$ / 13 kg;BRANCA
SE;SP;PRAIA GRANDE;VALERIA SOARES SANTOS GAS - ME;7,86608E+12;GLP;27/11/2019;62;52.18;R$ / 13 kg;BRANCA
SE;SP;PRAIA GRANDE;WS SOUZA GAS (GLP)ME;2,2583E+13;GLP;27/11/2019;70;;R$ / 13 kg;BRANCA
SE;SP;PRAIA GRANDE;AUTO POSTO NOVOS TEMPOS LTDA;6,194E+13;GLP;28/11/2019;70;;R$ / 13 kg;RAIZEN
SE;SP;PRESIDENTE PRUDENTE;ALEXANDRINA GAS LTDA - ME;1,76028E+13;GLP;07/11/2019;65;;R$ / 13 kg;BRANCA
SE;SP;PRESIDENTE PRUDENTE;ANGELO BELO CORTE;8,35762E+12;GLP;07/11/2019;66;;R$ / 13 kg;BRANCA
SE;SP;PRESIDENTE PRUDENTE;ANTENOR JOÃO DA SILVA GÁS ME.;1,04326E+13;GLP;07/11/2019;67;;R$ / 13 kg;BRANCA
SE;SP;PRESIDENTE PRUDENTE;APARECIDO JOSE MATIVI COMERCIO - ME;7,47371E+12;GLP;07/11/2019;62;;R$ / 13 kg;BRANCA
SE;SP;PRESIDENTE PRUDENTE;ASSEF POSTO COMERCIO DE COMBUSTIVEL LTDA;1,06781E+13;GLP;07/11/2019;65;;R$ / 13 kg;BRANCA
SE;SP;PRESIDENTE PRUDENTE;AUTO POSTO MONTALVÃO LTDA;5,48926E+13;GLP;07/11/2019;62;50.15;R$ / 13 kg;BRANCA
SE;SP;PRESIDENTE PRUDENTE;C. ROBERTO DOS SANTOS GÁS - ME;7,63751E+12;GLP;07/11/2019;64;;R$ / 13 kg;BRANCA
SE;SP;PRESIDENTE PRUDENTE;FERNANDO DE NOVAIS AZEREDO & CIA LTDA.;8,95674E+12;GLP;07/11/2019;65;;R$ / 13 kg;BRANCA
SE;SP;PRESIDENTE PRUDENTE;L.C. PRUDENTE - COMÉRCIO DE GÁS E ÁGUA LTDA. - ME.;1,09151E+13;GLP;07/11/2019;70;;R$ / 13 kg;BRANCA
SE;SP;PRESIDENTE PRUDENTE;LENITA APARECIDA DE ARAUJO FRANCISCO - ME;6,98433E+12;GLP;07/11/2019;63;;R$ / 13 kg;BRANCA
SE;SP;PRESIDENTE PRUDENTE;LEONARDO LIBERATO DOS SANTOS - ME;6,13229E+12;GLP;07/11/2019;70;;R$ / 13 kg;BRANCA
SE;SP;PRESIDENTE PRUDENTE;M.M. COMÉRCIO DE GÁS PRESIDENTE PRUDENTE LTDA. - ME.;5,43517E+12;GLP;07/11/2019;70;;R$ / 13 kg;BRANCA
SE;SP;PRESIDENTE PRUDENTE;MANAUARA AUTO POSTO LTDA;6,18358E+11;GLP;07/11/2019;73;;R$ / 13 kg;BRANCA
SE;SP;PRESIDENTE PRUDENTE;MARCHIORI & BONATO MINIMERCADO LTDA - ME;8,28966E+12;GLP;07/11/2019;72;;R$ / 13 kg;BRANCA
SE;SP;PRESIDENTE PRUDENTE;MARIA AGNOR DOS SANTOS - ME.;4,98438E+13;GLP;07/11/2019;62;;R$ / 13 kg;BRANCA
SE;SP;PRESIDENTE PRUDENTE;MARIA JOSE DE LIMA GAS - ME.;5,57193E+12;GLP;07/11/2019;68;;R$ / 13 kg;BRANCA
SE;SP;PRESIDENTE PRUDENTE;MERCEARIA MERCEFRUTA LTDA ME;4,87592E+12;GLP;07/11/2019;65;;R$ / 13 kg;BRANCA
SE;SP;PRESIDENTE PRUDENTE;POSTO LIDER DE PRESIDENTE PRUDENTE LTDA;2,90827E+12;GLP;07/11/2019;61.9;;R$ / 13 kg;BRANCA
SE;SP;PRESIDENTE PRUDENTE;ROBINSON FERNANDO FERREIRA - ME.;6,2086E+12;GLP;07/11/2019;67;;R$ / 13 kg;BRANCA
SE;SP;PRESIDENTE PRUDENTE;ANDERSON AFONSO GUERRA - ME.;8,51262E+12;GLP;13/11/2019;68.5;;R$ / 13 kg;BRANCA
SE;SP;PRESIDENTE PRUDENTE;ANDRÉ REIS LACERDA COMERCIO DE GAS;17721000104;GLP;13/11/2019;66;;R$ / 13 kg;BRANCA
SE;SP;PRESIDENTE PRUDENTE;ANTONIO DE OLIVEIRA CARDOSO PRESIDENTE PRUDENTE;4,80639E+12;GLP;13/11/2019;70;;R$ / 13 kg;BRANCA
SE;SP;PRESIDENTE PRUDENTE;AUTO POSTO GALEGÃO LTDA;9,33474E+11;GLP;13/11/2019;70;;R$ / 13 kg;IPIRANGA
SE;SP;PRESIDENTE PRUDENTE;AUTO POSTO MONTALVÃO LTDA;5,48926E+13;GLP;13/11/2019;59.9;48.94;R$ / 13 kg;BRANCA
SE;SP;PRESIDENTE PRUDENTE;COMERCIAL TRANSFIGURACAO LTDA ME;3,92925E+12;GLP;13/11/2019;65;;R$ / 13 kg;BRANCA
SE;SP;PRESIDENTE PRUDENTE;EDSON DE SOUZA SANTOS GÁS - ME;7,93487E+12;GLP;13/11/2019;65;;R$ / 13 kg;BRANCA
SE;SP;PRESIDENTE PRUDENTE;ELZA ALVES PEREIRA & PEREIRA ME;3,24066E+12;GLP;13/11/2019;62.9;;R$ / 13 kg;BRANCA
SE;SP;PRESIDENTE PRUDENTE;JOSÉ RIVALDO GALINDO MINIMERCADO - ME;1,27432E+13;GLP;13/11/2019;68;;R$ / 13 kg;BRANCA
SE;SP;PRESIDENTE PRUDENTE;JOÃO APARECIDO FERREIRA PRESEDENTE PRUDENTE - ME;4,62365E+12;GLP;13/11/2019;62.9;;R$ / 13 kg;BRANCA
SE;SP;PRESIDENTE PRUDENTE;MAISBELA MINIMERCADO LTDA - ME;1,14798E+13;GLP;13/11/2019;65;;R$ / 13 kg;BRANCA
SE;SP;PRESIDENTE PRUDENTE;MERCADO TERRA NOVA LTDA-ME;7,43138E+13;GLP;13/11/2019;60;;R$ / 13 kg;BRANCA
SE;SP;PRESIDENTE PRUDENTE;PEÇAGAS COMÉRCIO DE GÁS E PEÇAS LTDA - EPP;4,58029E+13;GLP;13/11/2019;70;;R$ / 13 kg;BRANCA
SE;SP;PRESIDENTE PRUDENTE;POSTO ZAP PRESIDENTE PRUDENTE LTDA;2,4384E+12;GLP;13/11/2019;69.9;;R$ / 13 kg;BRANCA
SE;SP;PRESIDENTE PRUDENTE;PRUDENTE GAS LTDA - ME;1,31184E+13;GLP;13/11/2019;65;;R$ / 13 kg;BRANCA
SE;SP;PRESIDENTE PRUDENTE;TANIA APARECIDA CAMACHO CARLOS 32334118800;2,4334E+13;GLP;13/11/2019;66;;R$ / 13 kg;BRANCA
SE;SP;PRESIDENTE PRUDENTE;UBIRATÃ MERCANTIL LTDA;4,00142E+11;GLP;13/11/2019;65;;R$ / 13 kg;BRANCA
SE;SP;PRESIDENTE PRUDENTE;VANDA A. DE ARAUJO GAS ME;3,64784E+12;GLP;13/11/2019;62;50.5;R$ / 13 kg;BRANCA
SE;SP;PRESIDENTE PRUDENTE;WESLEY MAXIMIANO DONA - ME.;1,24839E+13;GLP;13/11/2019;65;;R$ / 13 kg;BRANCA
SE;SP;PRESIDENTE PRUDENTE;AILTON ALBERTONI - ME;2,47258E+13;GLP;21/11/2019;68;;R$ / 13 kg;BRANCA
SE;SP;PRESIDENTE PRUDENTE;ANDERSON RUZZA BAZAN P PTE. ME;3,85854E+12;GLP;21/11/2019;68;;R$ / 13 kg;BRANCA
SE;SP;PRESIDENTE PRUDENTE;ANDRE DUARTE KODJAOGHLANIAN - ME;1,66424E+13;GLP;21/11/2019;61.9;;R$ / 13 kg;BRANCA
SE;SP;PRESIDENTE PRUDENTE;APARECIDO JOSE MATIVI COMERCIO - ME;7,47371E+12;GLP;21/11/2019;65;;R$ / 13 kg;BRANCA
SE;SP;PRESIDENTE PRUDENTE;AUTO POSTO MONTALVÃO LTDA;5,48926E+13;GLP;21/11/2019;59.9;48.94;R$ / 13 kg;BRANCA
SE;SP;PRESIDENTE PRUDENTE;CASA DO GÁS E ÁGUA LTDA - ME;4,60668E+12;GLP;21/11/2019;72;;R$ / 13 kg;BRANCA
SE;SP;PRESIDENTE PRUDENTE;CÍCERO FRANCISCO RIBEIRO - ME;6,1907E+12;GLP;21/11/2019;68;;R$ / 13 kg;BRANCA
SE;SP;PRESIDENTE PRUDENTE;EURIDES REGINA DA SILVA - ME;1,2782E+13;GLP;21/11/2019;68;;R$ / 13 kg;BRANCA
SE;SP;PRESIDENTE PRUDENTE;GOMES COMERCIO DE GAS E AGUA LTDA - ME.;1,47201E+13;GLP;21/11/2019;68;;R$ / 13 kg;BRANCA
SE;SP;PRESIDENTE PRUDENTE;J. NARDO JUNIOR - ME;1,84688E+13;GLP;21/11/2019;65;;R$ / 13 kg;BRANCA
SE;SP;PRESIDENTE PRUDENTE;JHONATAN MATSUNO DOS SANTOS ME;2,06501E+13;GLP;21/11/2019;65;;R$ / 13 kg;BRANCA
SE;SP;PRESIDENTE PRUDENTE;PADOVANI & NIGRE LTDA - ME;3,53377E+12;GLP;21/11/2019;68;;R$ / 13 kg;BRANCA
SE;SP;PRESIDENTE PRUDENTE;PEÇAGAS COMÉRCIO DE GÁS E PEÇAS LTDA - EPP;4,58029E+13;GLP;21/11/2019;68;;R$ / 13 kg;BRANCA
SE;SP;PRESIDENTE PRUDENTE;POSTO BRASIL DE PRESIDENTE PRUDENTE LTDA;6,91551E+13;GLP;21/11/2019;60;;R$ / 13 kg;BRANCA
SE;SP;PRESIDENTE PRUDENTE;ROBINSON FERNANDO FERREIRA - ME.;6,2086E+12;GLP;21/11/2019;68;;R$ / 13 kg;BRANCA
SE;SP;PRESIDENTE PRUDENTE;ROSANA VIEIRA DOS SANTOS ARAUJO - ME;1,80839E+13;GLP;21/11/2019;64;;R$ / 13 kg;BRANCA
SE;SP;PRESIDENTE PRUDENTE;SATO COMERCIO DE GAS E AGUA LTDA - ME.;1,1551E+13;GLP;21/11/2019;68;;R$ / 13 kg;BRANCA
SE;SP;PRESIDENTE PRUDENTE;SOLANGE SAKIMI SATO MATTOS - ME;2,04246E+13;GLP;21/11/2019;68;;R$ / 13 kg;BRANCA
SE;SP;PRESIDENTE PRUDENTE;VILLAR & ERRANDI PRESIDENTE PRUDENTE LTDA - ME;3,62604E+12;GLP;21/11/2019;65;;R$ / 13 kg;BRANCA
SE;SP;PRESIDENTE PRUDENTE;ALEXANDRINA GAS LTDA - ME;1,76028E+13;GLP;28/11/2019;65;;R$ / 13 kg;BRANCA
SE;SP;PRESIDENTE PRUDENTE;ANGELO BELO CORTE;8,35762E+12;GLP;28/11/2019;66;;R$ / 13 kg;BRANCA
SE;SP;PRESIDENTE PRUDENTE;ANTENOR JOÃO DA SILVA GÁS ME.;1,04326E+13;GLP;28/11/2019;67;;R$ / 13 kg;BRANCA
SE;SP;PRESIDENTE PRUDENTE;ASSEF POSTO COMERCIO DE COMBUSTIVEL LTDA;1,06781E+13;GLP;28/11/2019;65;;R$ / 13 kg;BRANCA
SE;SP;PRESIDENTE PRUDENTE;AUTO POSTO MONTALVÃO LTDA;5,48926E+13;GLP;28/11/2019;59.9;48.94;R$ / 13 kg;BRANCA
SE;SP;PRESIDENTE PRUDENTE;C. ROBERTO DOS SANTOS GÁS - ME;7,63751E+12;GLP;28/11/2019;62;;R$ / 13 kg;BRANCA
SE;SP;PRESIDENTE PRUDENTE;EDVALDO DE OLIVEIRA SILVA 35805084821;1,9481E+13;GLP;28/11/2019;65;;R$ / 13 kg;BRANCA
SE;SP;PRESIDENTE PRUDENTE;FERNANDO DE NOVAIS AZEREDO & CIA LTDA.;8,95674E+12;GLP;28/11/2019;65;;R$ / 13 kg;BRANCA
